"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x713455628405116929","x1401847293771460609",2021-06-07 10:23:34,"BlogLB","https://t.co/jboU8Eabbc
#books #libri #leggere #lettura #lettori #reading #amazon #pamelaboiocchi #michelapiazza @Librimondadori #mondadori #history #historical #romancestorico #emotion #love #passion #scotland #novizia #guerriero #blogger https://t.co/6pqQ99mqtM","Twitter Web App",239,,,,FALSE,FALSE,0,0,,,"books libri leggere lettura lettori reading amazon pamelaboiocchi michelapiazza mondadori history historical romancestorico emotion love passion scotland novizia guerriero blogger",,"lindabertasi.blogspot.com/2021/06/segnal…","https://t.co/jboU8Eabbc","https://lindabertasi.blogspot.com/2021/06/segnalazione-il-guerriero-e-la-novizia.html","http://pbs.twimg.com/media/E3Rb-VAWEAINmWU.jpg","https://t.co/6pqQ99mqtM","https://twitter.com/BlogLB/status/1401847293771460609/photo/1","photo","http://pbs.twimg.com/media/E3Rb-VAWEAINmWU.jpg","https://t.co/6pqQ99mqtM","https://twitter.com/BlogLB/status/1401847293771460609/photo/1",,"x21407990","Librimondadori","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BlogLB/status/1401847293771460609","LindaBertasiBlog","","Lit-Blog dedicato agli autori esordienti.
Offre servizi GRATUITI di interviste, recensioni, segnalazioni, BlogTour, prefazioni, rubriche di approfondimento.","https://t.co/k8A2gzANRL",FALSE,577,149,53,1899,106,2016-03-25 20:00:52,FALSE,"https://t.co/k8A2gzANRL","http://lindabertasi.blogspot.it/",,"https://pbs.twimg.com/profile_banners/713455628405116929/1459003781","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/713759251878035456/kGPQCCV0_normal.jpg"
"x540880641","x1401847119204524033",2021-06-07 10:22:52,"verddegris","Up at #rumblingbridge #perthshire #scotland https://t.co/kfB2MXcdHO","Instagram",67,,,,FALSE,FALSE,0,0,,,"rumblingbridge perthshire scotland",,"instagram.com/p/CP0MH8UH65j/…","https://t.co/kfB2MXcdHO","https://www.instagram.com/p/CP0MH8UH65j/?utm_medium=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/verddegris/status/1401847119204524033","verd de gris arts","Hebden Bridge, West Yorkshire","Creating participatory arts projects with people across the UK

Multi-award winner including Queens Award for Voluntary Service 2021","https://t.co/wwEnit5FsK",FALSE,1636,965,17,17805,38763,2012-03-30 12:55:48,FALSE,"https://t.co/wwEnit5FsK","http://www.verddegris.org",,"https://pbs.twimg.com/profile_banners/540880641/1622560335","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1399745608710250496/_aNfEwVD_normal.jpg"
"x51008323","x1401846732166733826",2021-06-07 10:21:20,"NewsOnScotland","Hannah Miley: 'No regrets' over surgery decision as Scot misses fourth Olympics appearance https://t.co/qj6WXcGWAB #Scotland https://t.co/z0aH26O2Sf","Twibble.io",124,,,,FALSE,FALSE,0,0,,,"Scotland",,"bbc.co.uk/sport/swimming…","https://t.co/qj6WXcGWAB","http://www.bbc.co.uk/sport/swimming/57381906","http://pbs.twimg.com/media/E3RcLLXXEAEI0wn.jpg","https://t.co/z0aH26O2Sf","https://twitter.com/NewsOnScotland/status/1401846732166733826/photo/1","photo","http://pbs.twimg.com/media/E3RcLLXXEAEI0wn.jpg","https://t.co/z0aH26O2Sf","https://twitter.com/NewsOnScotland/status/1401846732166733826/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NewsOnScotland/status/1401846732166733826","NEWSONSCOTLAND","Edinburgh, Scotland","Bringing the news unbiased from Scotland for ALL Scotland so: Don't shoot the messenger! Feel free to retweet, comment and discuss!",,FALSE,17789,18067,128,302751,130,2009-06-26 10:40:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/51008323/1354212588","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/722829191587057666/Na8WefoK_normal.jpg"
"x51008323","x1401839124282290178",2021-06-07 09:51:06,"NewsOnScotland","SWPL: How Glasgow City proved doubters wrong to win 14th straight title https://t.co/CdVtZ6mMf6 #Scotland https://t.co/7fThoKxhkw","Twibble.io",105,,,,FALSE,FALSE,0,0,,,"Scotland",,"bbc.co.uk/sport/football…","https://t.co/CdVtZ6mMf6","http://www.bbc.co.uk/sport/football/57379194","http://pbs.twimg.com/media/E3RVQT8WUAUTH0U.jpg","https://t.co/7fThoKxhkw","https://twitter.com/NewsOnScotland/status/1401839124282290178/photo/1","photo","http://pbs.twimg.com/media/E3RVQT8WUAUTH0U.jpg","https://t.co/7fThoKxhkw","https://twitter.com/NewsOnScotland/status/1401839124282290178/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NewsOnScotland/status/1401839124282290178","NEWSONSCOTLAND","Edinburgh, Scotland","Bringing the news unbiased from Scotland for ALL Scotland so: Don't shoot the messenger! Feel free to retweet, comment and discuss!",,FALSE,17789,18067,128,302751,130,2009-06-26 10:40:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/51008323/1354212588","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/722829191587057666/Na8WefoK_normal.jpg"
"x454023220","x1401846686352302080",2021-06-07 10:21:09,"ShonaSaintsB","luckily I’m a quarter Scottish! <U+0001F61C> come on Scotland <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> and Che McAdams!! <U+26BD><U+FE0F> #SaintsFC #scotland #EURO2020","Twitter for iPhone",109,,,,FALSE,FALSE,3,0,,,"SaintsFC scotland EURO2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShonaSaintsB/status/1401846686352302080","Shona Brooks","Southampton","Im a big Saints fan and work in a marina. Would like to travel the world someday and love doing fundraising events for the Saints Foundation",,FALSE,785,922,62,18767,6177,2012-01-03 14:55:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/454023220/1607899188","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1391812543010705410/EKW2OH2F_normal.jpg"
"x4753561396","x1401846506077003783",2021-06-07 10:20:26,"dangermouse6480","@stephderm @Insearchofthet6 @SkyNews @DavidDavisMP To late @BorisJohnson threw your entire country under his Boris brexit bus #Scotland wants out border poll on the island of #Ireland","Twitter for Android",132,"x1401843738494787584","x55976354","stephderm",FALSE,FALSE,0,0,,,"Scotland Ireland",,,,,,,,,,,,,"x55976354 x1287008319262031872 x7587032 x2797521996 x3131144855","stephderm Insearchofthet6 SkyNews DavidDavisMP BorisJohnson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dangermouse6480/status/1401846506077003783","dangermouse <U+2618>"," Ireland","Irish<U+0001F1EE><U+0001F1EA> <U+2618> Gay #LGBTQ <U+2764><U+0001F4AA><U+0001F355><U+0001F341>",,FALSE,424,4792,1,8871,52180,2016-01-09 10:32:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/4753561396/1501627960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1393944678005944321/atSFleyg_normal.jpg"
"x86111503","x1401846302904832006",2021-06-07 10:19:38,"amandainflux","<U+0001F440> I’ve been working on this for a while now. Excited to finally share the @Cinescapesuk programme of outdoor screenings in #Scotland. Pls subscribe at https://t.co/UQuGlixfGN for up-to-date info on tix and more! https://t.co/Ro35zeMp6F","Twitter for iPhone",211,,,,TRUE,FALSE,4,1,,,"Scotland",,"cinescapes.co.uk twitter.com/cinetopia/stat…","https://t.co/UQuGlixfGN https://t.co/Ro35zeMp6F","http://cinescapes.co.uk https://twitter.com/cinetopia/status/1401842030167400448",,,,,,,,,"x1309615466957230081","Cinescapesuk","en","x1401842030167400448","<U+0001F440>Attention! We're announcing our programme of outdoor/hybrid @cinescapesuk screenings for 2021! Subscribe for up-to-date ticket info and important news!
<U+2B07><U+FE0F><U+2B07><U+FE0F>
https://t.co/AQ0m4SzMBY https://t.co/TEiEu1lFtV",2021-06-07 10:02:39,"Twitter Web App",3,2,"x963524871991984129","cinetopia","Cinetopia",966,1790,1558,"Scotland, United Kingdom","Cinetopia is a hub of activity around filmmaking and filmgoing based in Edinburgh. We produce events, screenings, masterclasses, workshops, a blog & a podcast.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amandainflux/status/1401846302904832006","Amanda Rogers","Edinburgh, Scotland","documentary filmmaker, creative producer, and co-founder of @rppproductions, @cinetopia, creator of @cinescapesuk, & @scalaramaedin coordinator","https://t.co/abQcLVUhX2",FALSE,1041,3667,34,4554,2055,2009-10-29 16:56:49,FALSE,"https://t.co/abQcLVUhX2","http://cinetopiahub.com",,"https://pbs.twimg.com/profile_banners/86111503/1612372819","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2887638697/352ad35d3d18c590fa33650d5cfea975_normal.jpeg"
"x220485281","x1401846233380098051",2021-06-07 10:19:21,"MorecambeFlyers","Canvas Prints - Wooden Stretcher Frame - https://t.co/oA8eFeJnG6 #trade #mftradeprint #scotland #unitedkingdom #printing #topreviews https://t.co/5shZ5fzZsR","Twitter Web App",132,,,,FALSE,FALSE,0,0,,,"trade mftradeprint scotland unitedkingdom printing topreviews",,"go.shr.lc/3pAK4Ww","https://t.co/oA8eFeJnG6","https://go.shr.lc/3pAK4Ww","http://pbs.twimg.com/media/E3RbtQrXwAAp2a7.jpg","https://t.co/5shZ5fzZsR","https://twitter.com/MorecambeFlyers/status/1401846233380098051/photo/1","photo","http://pbs.twimg.com/media/E3RbtQrXwAAp2a7.jpg","https://t.co/5shZ5fzZsR","https://twitter.com/MorecambeFlyers/status/1401846233380098051/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MorecambeFlyers/status/1401846233380098051","M F Trade Print","Sanquhar, Scotland","M F Trade Print
Quality Printing at trade prices, quantities from 250 to 500,000","https://t.co/SuCS3V8MzV",FALSE,133,13,28,2101,39,2010-11-27 23:02:55,FALSE,"https://t.co/SuCS3V8MzV","https://www.mftradeprint.co.uk",,"https://pbs.twimg.com/profile_banners/220485281/1612171418","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1255079428520062979/yWYC7MkW_normal.jpg"
"x22809722","x1401846182004015104",2021-06-07 10:19:09,"AbsoluteEscapes","Inspired by the Colosseum in Rome, McCaig's Tower looms over the town of #Oban on #Scotland's west coast.

The tower was built 120 years ago to provide work for local masons during winter, and the vantage point provides stunning views across the town and surrounding coastline.<U+0001F60D> https://t.co/HXEuqnd183","Twitter Web App",278,,,,FALSE,FALSE,1,0,,,"Oban Scotland",,,,,"http://pbs.twimg.com/media/E3RaeJjX0AAPe_A.jpg","https://t.co/HXEuqnd183","https://twitter.com/AbsoluteEscapes/status/1401846182004015104/photo/1","photo","http://pbs.twimg.com/media/E3RaeJjX0AAPe_A.jpg http://pbs.twimg.com/media/E3Rbp4vWYAIL5AY.jpg","https://t.co/HXEuqnd183 https://t.co/HXEuqnd183","https://twitter.com/AbsoluteEscapes/status/1401846182004015104/photo/1 https://twitter.com/AbsoluteEscapes/status/1401846182004015104/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbsoluteEscapes/status/1401846182004015104","Absolute Escapes","Edinburgh, United Kingdom","Award-winning holidays in the UK & Ireland.

Walking Holidays | Self-Drive Holidays | Train Holidays | Small Group Tours","https://t.co/4Rf9xnB6U6",FALSE,1697,1100,32,3195,2843,2009-03-04 18:13:42,FALSE,"https://t.co/4Rf9xnB6U6","https://www.absoluteescapes.com/",,"https://pbs.twimg.com/profile_banners/22809722/1614593470","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1331221953001250818/8eyCfS2N_normal.jpg"
"x240684576","x1401845821625282560",2021-06-07 10:17:43,"55krissi55","Behaviour of Labour's Tony Blair made #Scotland dump Labour: Blair was a Tory - supporting PFI, #privatisation , Illegal Wars 2make money; Tuition Fees, etc. Keir Starmer is 2 right-wing 2 impress the Scots. 
Corbyn would've been better than SNP, but Starmer is no better than SNP https://t.co/XW8hTzWYGN","Twitter Web App",280,,,,FALSE,FALSE,0,1,,,"Scotland privatisation",,,,,"http://pbs.twimg.com/tweet_video_thumb/E3RapXkXwAEinXk.jpg","https://t.co/XW8hTzWYGN","https://twitter.com/55krissi55/status/1401845821625282560/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/E3RapXkXwAEinXk.jpg","https://t.co/XW8hTzWYGN","https://twitter.com/55krissi55/status/1401845821625282560/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/55krissi55/status/1401845821625282560","Christina","UK","Politics:Left. Value respecting different cultures.Don't like Corporates,Rich Lobbyists & Banks dominating Politics in UK. I like Motown & Soul",,FALSE,11454,7225,190,245746,134243,2011-01-20 14:07:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/240684576/1407583814","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/874419765103796224/gP7Rxtcj_normal.jpg"
"x292619181","x1401845466770378753",2021-06-07 10:16:18,"scarletmonahan","Alan The Sasanach.. https://t.co/FBtGlZifQe #scot #scottish #celtic #glencoe #highlands #Highlander #highland #scotch #scotland #scots #freedom #nation #thistle #love #peace #loch #celtic #stopframeanimation  #celt #alba #highlands #gaelic 4","autotweet scheduler",241,,,,FALSE,FALSE,0,0,,,"scot scottish celtic glencoe highlands Highlander highland scotch scotland scots freedom nation thistle love peace loch celtic stopframeanimation celt alba highlands gaelic",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1303092742537515012/pu/img/-8TULFJfE0mCUT2p.jpg","https://t.co/FBtGlZifQe","https://twitter.com/alanastarisborn/status/1303094201358454784/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1303092742537515012/pu/img/-8TULFJfE0mCUT2p.jpg","https://t.co/FBtGlZifQe","https://twitter.com/alanastarisborn/status/1303094201358454784/video/1",,,,"tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/scarletmonahan/status/1401845466770378753","scarlet monahan","United Kingdom","#socialist, 
looking in-looking on,
making art, still trying to work out the difference between a smile & a grin
#sculptor #artist #poet #women #satirist",,FALSE,302036,24068,0,112046,449193,2011-05-03 23:23:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/292619181/1385844587","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1093588276429156352/V2MDKGJD_normal.jpg"
"x808247397839175680","x1401845247483727874",2021-06-07 10:15:26,"saleslbveils","Green, Wedding, Veil, Any Colour, 2 Tier,  Organza, Ribbon, Fl by LBVeils https://t.co/2pUFyHt0rZ via @Etsy #Bournemouth #Lincoln #NEWPORT #Gloucester #Sunderland #Luton #Swindon #Inverness #Winchester #WALES #Scotland #Ireland #England","Twitter Web App",236,,,,FALSE,FALSE,1,0,,,"Bournemouth Lincoln NEWPORT Gloucester Sunderland Luton Swindon Inverness Winchester WALES Scotland Ireland England",,"etsy.me/3cnPFdr","https://t.co/2pUFyHt0rZ","https://etsy.me/3cnPFdr",,,,,,,,,"x11522502","Etsy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/saleslbveils/status/1401845247483727874","LB Wedding Veils","United Kingdom","Shipping Worldwide. .......................  Veils From£16 .................................... Swarovski Crystal Elements ..........","https://t.co/3nEeANsRqY",FALSE,2447,1227,10,6490,5638,2016-12-12 09:49:30,FALSE,"https://t.co/3nEeANsRqY","https://www.etsy.com/shop/lbveils",,"https://pbs.twimg.com/profile_banners/808247397839175680/1492764956","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/855008692881772549/FfzOj3rn_normal.jpg"
"x1040281549550309376","x1401844980877045764",2021-06-07 10:14:23,"TicketScope","#Euro2020

Italy vs Wales Tickets available 

DM / What’s app +447795517725

#euro #tickets #wales #italy #rome #Wembley #hampdenpark #transfer #buy #sell #england #scotland #eng #sco #rus #bel #fra #por #ger #Copenhagen","Twitter for iPhone",220,,,,FALSE,FALSE,0,0,,,"Euro2020 euro tickets wales italy rome Wembley hampdenpark transfer buy sell england scotland eng sco rus bel fra por ger Copenhagen",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TicketScope/status/1401844980877045764","TicketScope","Liverpool, England","<U+0001F30D>Global Ticket Supplier of: <U+26BD><U+FE0F>European Football <U+0001F3C6>Major Sporting Events <U+0001F3A4>Music Events. <U+260E><U+FE0F>07795 517725 - IG: @ticketscope","https://t.co/8Fyj5MkaEQ",FALSE,261,221,0,524,306,2018-09-13 16:50:23,FALSE,"https://t.co/8Fyj5MkaEQ","http://ticketscopeuk.com",,"https://pbs.twimg.com/profile_banners/1040281549550309376/1564875887",,"http://pbs.twimg.com/profile_images/1082972247994916864/eM-Jcxez_normal.jpg"
"x2662636225","x1401844970173210626",2021-06-07 10:14:20,"ArgyllSeaGlass","Oil tanker Bro Nordby on a beautiful Loch Long in Argyll Scotland heading to Finnart this Monday morning <U+263A><U+FE0F>

#LochLong #Argyll #Scotland #RosneathPeninsula #IphoneVideo #MHHSBD #OilTanker #BroNordby #MondayMorning #WindowView #Finnart https://t.co/EipGCkslEi","Twitter for iPhone",234,,,,FALSE,FALSE,10,4,,,"LochLong Argyll Scotland RosneathPeninsula IphoneVideo MHHSBD OilTanker BroNordby MondayMorning WindowView Finnart",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1401844418789904384/pu/img/JbMT9l_UKAHLjt7O.jpg","https://t.co/EipGCkslEi","https://twitter.com/ArgyllSeaGlass/status/1401844970173210626/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1401844418789904384/pu/img/JbMT9l_UKAHLjt7O.jpg","https://t.co/EipGCkslEi","https://twitter.com/ArgyllSeaGlass/status/1401844970173210626/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ArgyllSeaGlass/status/1401844970173210626","ArgyllSeaGlass <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","West Coast of Scotland","Sea glass jewellery handmade in Argyll on the West Coast of Scotland & #LochLong #Argyll #Scotland in pictures. #SBS & #WOW winner<U+0001F525>#MHHSBD member<U+0001F525>Mike & Marie","https://t.co/jiJi5AlNxH",FALSE,20508,14543,446,316861,300861,2014-07-20 11:22:35,FALSE,"https://t.co/jiJi5AlNxH","http://www.argyllseaglass.co.uk",,"https://pbs.twimg.com/profile_banners/2662636225/1616777688","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/885262208820805632/lZvxuwi1_normal.jpg"
"x1327573063555280896","x1401844849641504771",2021-06-07 10:13:51,"AbuTartan","So maybe, just maybe, Scotland have a strategy and the potential to win games, maybe all the games, or maybe none. But watch this and find out how…

#EURO2020 #Scotland <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> https://t.co/R1TBjZXuHk","Twitter for iPhone",176,,,,TRUE,FALSE,0,0,,,"EURO2020 Scotland",,"twitter.com/jj_bull/status…","https://t.co/R1TBjZXuHk","https://twitter.com/jj_bull/status/1401825910291054592",,,,,,,,,,,"en","x1401825910291054592","This is our Scotland tactical preview for Euro 2020 asking questions like: how to play 2 left-backs, are they any good?, Scott McTominay, and making statements like 'if you dont have a go you're not gonna have a goal'

https://t.co/WTrNTmhxFz",2021-06-07 08:58:36,"TweetDeck",45,4,"x120109805","jj_bull","JJ Bull",10185,1855,11014,"london via aberdeen","I write and talk about football for @TifoFootball_ / @TheAthleticUK. Used to write for @TeleFootball. SFA 1.3 level coach. <U+0001F3B8><U+270D><U+FE0F><U+0001F3A8> <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F><U+26BD><U+FE0F><U+0001F3AE><U+0001F996>",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbuTartan/status/1401844849641504771","Abu Dhabi Tartan Army","Abu Dhabi, United Arab Emirates","Gearing up for June 2021 and Euro 2020. Let’s gather the Scottish expat diaspora for a viewing extravaganza. #NoScotlandNoParty",,FALSE,29,50,0,50,3,2020-11-14 11:24:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/1327573063555280896/1605354682",,"http://pbs.twimg.com/profile_images/1327579869442699264/tuCY0qNu_normal.jpg"
"x3098481567","x1401844708083736576",2021-06-07 10:13:18,"rjbphotographic","Hebridean Blues nonet or nonetych? From our trip to Mull a few weeks ago. #isleofmull #scotland #hebrides #InnerHebrides https://t.co/z9RerbGOmA","Twitter Web App",120,,,,FALSE,FALSE,0,0,,,"isleofmull scotland hebrides InnerHebrides",,,,,"http://pbs.twimg.com/media/E3RaS8LWUAIqhFr.jpg","https://t.co/z9RerbGOmA","https://twitter.com/rjbphotographic/status/1401844708083736576/photo/1","photo","http://pbs.twimg.com/media/E3RaS8LWUAIqhFr.jpg","https://t.co/z9RerbGOmA","https://twitter.com/rjbphotographic/status/1401844708083736576/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rjbphotographic/status/1401844708083736576","Janet&Richard Burdon","","Landscape Photographers, loving the outdoors and wild remote places.","http://t.co/4UGzaSPPNh",FALSE,723,927,19,2025,2599,2015-03-20 06:40:49,FALSE,"http://t.co/4UGzaSPPNh","http://www.rjbphotographic.co.uk",,"https://pbs.twimg.com/profile_banners/3098481567/1428944502","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/578808807138156544/lqpd22Ug_normal.jpeg"
"x273911636","x1401844168096247812",2021-06-07 10:11:09,"KederGreenhouse","Deliveries going out today to #bridgeofweir, #isleofskye (both in #Scotland) and #Devon. Busy at #KederHQ this morning with more deliveries going out later in the week. Lots of happy #gardeners getting their #KederGreenhouse. Buy the best. Buy Keder. https://t.co/qnCv3TCiha","Heropost",250,,,,FALSE,FALSE,1,0,,,"bridgeofweir isleofskye Scotland Devon KederHQ gardeners KederGreenhouse",,,,,"http://pbs.twimg.com/media/E3RZ1wgWUAMylMZ.jpg","https://t.co/qnCv3TCiha","https://twitter.com/KederGreenhouse/status/1401844168096247812/photo/1","photo","http://pbs.twimg.com/media/E3RZ1wgWUAMylMZ.jpg","https://t.co/qnCv3TCiha","https://twitter.com/KederGreenhouse/status/1401844168096247812/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KederGreenhouse/status/1401844168096247812","Keder Greenhouses","Worcestershire UK","British manufacturer of the unique Keder Greenhouse. A truly superior growing environment and the STRONGEST Greenhouse available.","http://t.co/401LXKCnZi",FALSE,2386,3952,33,3200,1239,2011-03-29 11:11:52,FALSE,"http://t.co/401LXKCnZi","http://www.kedergreenhouse.co.uk",,"https://pbs.twimg.com/profile_banners/273911636/1368016084","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1196801908574474240/PEph1cj1_normal.jpg"
"x734805107829792768","x1401843690264580096",2021-06-07 10:09:15,"iAntsaoir","Investment surge demolishes myth that indy Scotland would be too poor to thrive | Believe In Scotland

<U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> #ScottishIndependence for our children &amp; future generations
#ScotlandsFutureScotlandsChoice
#Scotland Kind and Proud

 #IndyRef2 #SaorAlba #Scottish  https://t.co/USqSwYOkxX","Twitter for iPad",288,,,,FALSE,FALSE,2,1,,,"ScottishIndependence ScotlandsFutureScotlandsChoice Scotland IndyRef2 SaorAlba Scottish",,"believeinscotland.org/investment-sur…","https://t.co/USqSwYOkxX","https://www.believeinscotland.org/investment-surge-demolishes-myth-that-indy-scotland-would-be-too-poor-to-thrive/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iAntsaoir/status/1401843690264580096","Stiùbhart MacAntSaoir FSA Scot FS Eng","Inverurie, Scotland","Retired Senior System / Functional Safety Consultant. Now focusing on my 50+ years interest in Archaeology, studying @ The University of the Highland and Island",,FALSE,1435,3848,2,129039,202344,2016-05-23 17:56:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/734805107829792768/1573249932","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1390406648351580164/ypK4MmWk_normal.jpg"
